Architecture    Offer                                      Publisher    Sku                                  Urn                                                                                                   Version
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202406180            20.04.202406180
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202407020            20.04.202407020
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202409240            20.04.202409240
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202501090            20.04.202501090
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202502190            20.04.202502190
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202502210            20.04.202502210
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202503010            20.04.202503010
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202505070            20.04.202505070
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202505200            20.04.202505200
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202507040            20.04.202507040
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202507090            20.04.202507090
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202508050            20.04.202508050
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202508240            20.04.202508240
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202509160            20.04.202509160
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202509180            20.04.202509180
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202509280            20.04.202509280
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202511270            20.04.202511270
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202512180            20.04.202512180
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202603120            20.04.202603120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202604230            20.04.202604230
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202605070            20.04.202605070
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-20_04-gen2           Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-20_04-gen2:20.04.202605140            20.04.202605140
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202504300         22.04.202504300
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202505070         22.04.202505070
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202505190         22.04.202505190
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202506120         22.04.202506120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202506220         22.04.202506220
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202507100         22.04.202507100
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202507290         22.04.202507290
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202512100         22.04.202512100
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202512120         22.04.202512120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202512180         22.04.202512180
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202601270         22.04.202601270
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202603310         22.04.202603310
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202604290         22.04.202604290
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1:22.04.202605060         22.04.202605060
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202504300    22.04.202504300
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202505070    22.04.202505070
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202505190    22.04.202505190
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202506120    22.04.202506120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202506220    22.04.202506220
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202507100    22.04.202507100
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202507290    22.04.202507290
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202512100    22.04.202512100
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202512120    22.04.202512120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202512180    22.04.202512180
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202601270    22.04.202601270
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202603310    22.04.202603310
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202604290    22.04.202604290
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-1-gen1   Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-1-gen1:22.04.202605060    22.04.202605060
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202505010         22.04.202505010
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202505070         22.04.202505070
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202505190         22.04.202505190
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202506120         22.04.202506120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202506200         22.04.202506200
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202507150         22.04.202507150
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202507290         22.04.202507290
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202512100         22.04.202512100
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202512110         22.04.202512110
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202512120         22.04.202512120
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202512180         22.04.202512180
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202603310         22.04.202603310
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202604290         22.04.202604290
x64             0001-com-ubuntu-pro-advanced-sla-ub01      Canonical    pro-cis-minimal-22_04-level-2        Canonical:0001-com-ubuntu-pro-advanced-sla-ub01:pro-cis-minimal-22_04-level-2:22.04.202605060         22.04.202605060
